topic_id,global_top_words,n_docs_total,first_month,last_month,n_months_active,n_subcluster_hits
416,"graincorp, minmetals resources, asciano, dexus, minmetals, xero, shanghai pengxin, pengxin, qube, gpt, investa, firb, böcker, tatts, sgx",115,2010-03,2016-04,5,5
417,"girardi said, joe girardi, terry collins, sabathia, granderson, girardi, mr girardi, pettitte, revis, alderson said, robinson cano, cc sabathia, curtis granderson, disabled list, thole",2756,2010-04,2013-06,39,54
418,"msha, pike river, upper big, stricklin, pet coke, big branch, montcoal, explosion massey, montcoal va, april explosion, black elk, fiji water, massey upper, levels methane, msha said",132,2010-04,2013-11,5,5
419,"mr lagardère, lagardère, lions gate, mr wyser, wyser pratte, rachesky, iconix, wyser, pratte, lagardère said, lionsgate, mr hefner, convatec, citifinancial, mr rachesky",83,2010-04,2011-08,4,4
420,"mr loughner, mr pistorius, mr bulger, mr rittenhouse, mr chauvin, mr tsarnaev, etan, arbery, loughner, ms steenkamp, mr sandusky, pantaleo, mr roof, mr smollett, slager",8178,2010-04,2021-12,129,170
421,"tourre, mr cassano, cassano, abacus deal, abacus 2007, fabrice tourre, 2007 ac1, ac1, timberwolf, called abacus, mr blankfein, paulson helped, sec goldman, mr viniar, viniar said",147,2010-04,2012-03,5,5
422,"mr lhota, lhota, mr paladino, lhota said, mayoral control, stop frisk, mr blasio, ms quinn, mr heastie, paladino, mr bratton, catsimatidis, blasio administration, viverito, mark viverito",4510,2010-05,2021-08,99,122
423,"serves lunch, lunch 11, 30 212, grape variety, francisco serves, domaine, malbec, grape varieties, francisco open, lunch menu, payard, lunch monday, mr batali, lunch served, sauvignon",1451,2010-05,2013-05,35,36
424,"aia deal, mr thiam, prudential shareholders, prudential aia, aig 07, green certificates, thiam, aia, reim, bmb, ocado, earls court, deal prudential, hammerson, mr proglio",104,2010-05,2010-06,2,2
425,"mr tsipras, mr varoufakis, varoufakis, mr samaras, venizelos, tsipras, syriza, mr papandreou, evangelos venizelos, pasok, samaras, leader alexis, yanis varoufakis, greek banks, stelios bouras",1482,2010-05,2017-02,34,37
426,"ryan budget, boehner plan, resolved jan, cliff isn, hand balancing, romneys, bowles simpson, scenarios different, romney tax, simpson bowles, chained cpi, end 1940, changes entitlement, mr boehner, romney plan",1727,2010-06,2021-02,32,36
427,"westen, com dec, com sept, com oct, tim magee, com aug, asking answers, website sept, hillel markowitz, facebook click, ed grinberg, com july, john bobek, bobek, koran burning",573,2010-06,2017-01,18,20
428,"stoudemire, shumpert, amar stoudemire, mike antoni, raymond felton, tyson chandler, deron williams, knicks coach, brook lopez, stats llc, iman shumpert, billups, camby, carmelo anthony, woodson",804,2010-06,2013-05,22,25
429,"mr strzok, ms veselnitskaya, veselnitskaya, strzok, kislyak, mr papadopoulos, mr navalny, fusion gps, mr assange, mr kislyak, harward, mr manafort, agalarov, manafort gates, mr nunes",1095,2010-06,2020-12,28,31
430,"matolcsy, matolcsy said, gyorgy matolcsy, mr orban, forint, hryvnia, simor, mr komorowski, mr belka, belka, orban, belka said, gyorgy, otp, orban said",316,2010-07,2017-07,12,13
431,"mr noreika, noreika, mr tarullo, fsoc, hypothetical recession, mr massad, altegrity, fed minimum, fed severely, otting, laplanche, mr otting, mr laplanche, ms mcwilliams, trups",3208,2010-08,2020-02,69,80
432,"ms english, hagel nomination, ms tanden, ms pritzker, binz, mr cordray, mr hagel, tanden nomination, cordray, mr acosta, tanden, recess appointments, mr greitens, cfpb, mr mayorkas",350,2010-09,2021-12,13,13
433,"spyker, mr antonov, tognum, saab automobile, debt office, antonov, fiat industrial, pélata, spyker cars, dutch car, cars nv, mr ecclestone, trollhattan, eib, mr gallois",314,2010-09,2014-09,11,11
434,"mr piñera, piñera, center rock, 33 men, golborne, 33 miners, chilean miners, men trapped, minister laurence, golborne said, laurence golborne, trapped miners, illanes, trapped men, sepúlveda",20,2010-10,2010-10,1,1
435,"mr noyer, fail party, merapi, fianna fail, noyer, norgrove, brian cowen, ruling fianna, fianna, efsf, noyer said, gbagbo, democracy icon, southern delta, icon aung",92,2010-10,2012-05,5,5
436,"nongovernment funds, taxable government, billion nongovernment, imoneynet, putting asset, taxable funds, hybrid funds, exempt funds, week inflows, brl2, according cqg, trillion taxable, prime funds, ici reported, weekly outflows",523,2010-10,2020-09,18,19
437,"massmart, mr gennette, blanford, lavazza, central retail, yihaodian, skaf, gennette, mr ohlsson, industrial reits, ohlsson, jd com, mr rank, massmart said, target apparel",58,2010-10,2016-06,3,3
438,"revis, tebow, coach rex, rex ryan, pierre paul, offensive coordinator, stats llc, jets coach, schottenheimer, cromartie, darrelle, nfc east, yard touchdown, darrelle revis, sparano",959,2010-10,2013-04,20,31
439,"tortorella, gaborik, brodeur, lundqvist, henrik lundqvist, defenseman, eastern conference, goaltender, ovechkin, kovalchuk, ryan callahan, staal, martin brodeur, parise, brad richards",418,2010-12,2013-05,17,17
440,"bligh, anna bligh, premier anna, bligh said, christchurch, graincorp, yasi, rockhampton, rba, gpt, flooding queensland, category cyclone, iluka, toowoomba, cyclone yasi",127,2011-01,2013-12,5,5
441,"life partners, tenders received, tenders 11, cusip number, denominations 100, cusip, noncompetitive tenders, offerings minimum, competitive tenders, wintrob, minimum denominations, details offerings, sunamerica, sunamerica financial, escrow agent",56,2011-01,2012-05,2,2
442,"zippo, markovich, adami, galoshes, paiute, bedbug, bedbugs, rinella, kudzu, prairie dogs, mr wegner, somer, tingley, okanagan, hattie",267,2011-01,2014-10,12,12
443,"mr morsi, col gadhafi, pro gadhafi, shater, morsi, council armed, shafiq, ajdabiya, wefaq, misrata, mr nasheed, nahda, aqim, mr mubarak, ben ali",1306,2011-01,2021-07,28,41
444,"ms giffords, giffords, mr loughner, loughner, lee loughner, jared lee, rep gabrielle, gabrielle giffords, turton, old jared, hileman, mr stoddard, ms brewer, giffords shot, assassination member",18,2011-01,2011-01,1,1
445,"ms jewell, prairie chicken, mchm, coal ash, mr pruitt, lesser prairie, mr steyer, gold king, rins, ms landrieu, biomass plants, bsee, rock sioux, flint river, animas",1228,2011-02,2021-06,42,42
446,"egyptian pound, egyptian stock, vectors egypt, egypt index, egyptian stocks, egx, groenenberg, egyptian pounds, egx 30, 9651, egypt stock, operates capacity, sector operates, exchange authorities, market reopens",16,2011-02,2011-02,1,1
447,"jaczko, mr jaczko, millisieverts, nisa, tepco, mr edano, edano, mr nishiyama, mr noda, mr kan, containment vessel, dpj, nishiyama, rikuzentakata, nuclear industrial",852,2011-03,2016-12,20,22
448,"mr sheen, mr galliano, lorre, galliano, chuck lorre, bros cbs, dior, john galliano, sheen, creator chuck, charlie sheen, sidney toledano, involving moral, semitic remarks, half men",18,2011-03,2011-03,1,1
449,"ms middleton, ms vogel, kate middleton, royal baby, william kate, royal wedding, prince philippe, prince william, doonan, duchess cambridge, mr doonan, wedding prince, duchess, middleton, house windsor",58,2011-04,2013-07,2,2
450,"crore, organizations does, financial express, 2011 deals, indian newspapers, 000 crore, source dna, stories does, vouch accuracy, stories media, hindu business, news wires, news roundup, newspapers news, network18",190,2011-04,2011-12,9,9
451,"bridge park, cwcapital, midtown south, nycha, mr lhota, knakal, garodnick, massey knakal, one57, moinian, citi habitats, landmarks preservation, sadik khan, midtown east, mr garodnick",3219,2011-04,2020-08,56,57
452,"mr carstens, ms lagarde, mr manuel, carstens, mr baroin, imf job, kahn resigned, marchenko, baroin, carstens said, mrs von, transparent merit, lagarde, european candidate, candidate emerging",90,2011-05,2019-07,3,3
453,"vigodman, harvoni, perrigo, copaxone, tecfidera, sovaldi, mr soriot, yervoy, genotype, glenmark, actavis, biosimilars, dermagraft, billion rupees, wockhardt",454,2011-05,2015-09,11,11
454,"playstation network, securid, mr hirai, sony online, network sony, rsa, hirai, mr stringer, lmt 51, coviello, coviello said, mr coviello, letter sony, qriocity, white ops",60,2011-05,2014-12,3,3
455,"floodway, beira, clairton, birds point, morganza, 00 gmt, mr vogt, denham springs, expected crest, new madrid, data flood, oregon missouri, levee, moriarty wall, great flood",104,2011-05,2019-05,5,5
456,"mr lessin, hebrew home, sweet briar, slane, greys, mrs astor, matzo, merrow, lessin, center discovery, raible, feil, mr valentin, krupman, willows",328,2011-05,2015-05,15,15
457,"mr glasenberg, glasenberg, kalmin, glencore shares, glencore, trading glencore, glasenberg said, 89 plc, glencore debt, steven kalmin, glencore credit, ivan glasenberg, said glencore, billion glencore, london glencore",38,2011-05,2015-09,2,2
458,"mr diniz, diniz, galderma, pão açúcar, açúcar, lactalis, pão, brf, telvent, abilio diniz, perdigao, brasileira distribuição, mr bouchut, cbd, abilio",113,2011-05,2014-03,6,6
459,"virgin australia, ash cloud, government 111, drive coalition, qantas, aircraft motor, lewenza, qantas spokesman, serwotka, alliance virgin, sector taxpayers, engine explosion, queen birthday, caw, industrial action",27,2011-06,2011-06,1,1
460,"obergefell, ms hayworth, ms denerstein, freedom marry, denerstein, mr weprin, rent laws, marriage issue, marriage equality, ms buono, civil marriage, support gay, freedom laws, state equality, sex couples",246,2011-06,2015-07,10,10
461,"sgt bergdahl, afghanistan selected, mr karzai, kabul airport, coverage afghanistan, panjshir, bergdahl, taliban takeover, mr ghani, thousands afghans, faizi, wardak, gen allen, afghans worked, karzai international",1099,2011-06,2021-09,27,33
462,"ms lauvergeon, urenco, lauvergeon, mpx, oursel, nuclear exit, mr oursel, cez, sse said, salmond, mr salmond, snam, rwe, mr batista, nugen",59,2011-06,2013-11,3,3
463,"ms lerner, lerner emails, usis, mr koskinen, lost emails, koskinen, lois lerner, treatment conservative, computer crash, lerner retired, missing emails, lerner irs, kovel, van dusen, mr seabrook",63,2011-06,2014-07,3,3
464,"mulcaire, dowler, myler, leveson, mr coulson, world editor, milly dowler, phone hacking, mr hinton, mr crone, mail interceptions, clive goodman, glenn mulcaire, payments police, mr savile",313,2011-07,2013-07,11,12
465,"mr dayton, bosma, mr bosma, walker victory, wisconsin recall, bosma said, nasbo, personhood, indiana house, bargaining law, tom barrett, parks highway, dayton wants, brian bosma, mr rauner",120,2011-07,2017-06,5,5
466,"liebig, number suicides, duncan smith, overtime hours, eu staff, working climate, hay group, claimant count, unadjusted unemployment, hours 2007, 35 hour, 2007 law, increase suicides, later east, gone unreported",15,2011-07,2011-07,1,1
467,"ccar, threshold measure, thirty banks, hypothetical economic, projected ratio, version tests, 30 tests, requirement dodd, capital payouts, scaglione, case severely, common ratio, exams help, march required, severely adverse",107,2011-08,2014-09,4,4
468,"mr zinke, north anna, zinke, condesa neighborhood, condesa, collapsed school, ms sheinbaum, tuesday quake, sheinbaum, school collapsed, tuesday earthquake, pinchot, blue agave, collapsed buildings, agave",48,2011-08,2017-09,2,2
469,"fornas, mr gennette, frérot, mr frérot, pomellato, younique, soltau, gennette, mr kamprad, gennette said, plassat, coty, hayek said, mr daunt, lululemon",758,2011-08,2019-11,22,22
470,"mr flannery, grand chip, chemours, industrial operating, flannery, aixtron, american superconductor, john flannery, flannery said, suzlon, ge oil, contract assets, sinovel, ge 68, superconductor",114,2011-09,2017-11,6,6
471,"solyndra, mr spinner, solyndra llc, solyndra loan, ener1, solyndra bankruptcy, maker solyndra, 1603 program, beacon power, damien lavera, 1603, lavera said, lavera, spokesman damien, solar farm",66,2011-09,2012-02,3,3
472,"chattanooga plant, ford workers, bob king, uaw, uaw president, casteel, gm 93, chrysler workers, represented outside, uaw members, works council, uaw said, mr marchionne, gm 24, uaw leaders",122,2011-09,2019-09,6,6
473,"jobs legacy, jobs death, mr jobs, mr ive, ive, jobs died, discuss share, share memories, aapl 67, death steve, mr ritchie, ive apple, endy, jobs apple, jonathan ive",35,2011-10,2011-10,1,1
474,"zuccotti park, zuccotti, mr floyd, mr chauvin, ows, occupy wall, floyd death, chauvin, agents portland, occupy oakland, ms quan, occupy protesters, ted wheeler, boogaloo, voices george",157,2011-10,2020-07,4,5
475,"amcu, samarco, lonmin, mineworkers construction, association mineworkers, marikana, lonmin said, bsg resources, amplats, american platinum, bsgr, mathunjwa, simandou, bsg, lonmin plc",862,2011-10,2017-04,24,25
476,"isas, fafsa, ms mcdowell, css profile, vallas, mr botstein, mr kantrowitz, roth 401, kantrowitz says, 529 plan, mr vallas, kantrowitz, 529 plans, traditional 401, 529 account",518,2011-10,2019-05,16,16
477,"mr corzine, mr roseman, mf global, customer funds, roseman, corzine mf, mf, corzine, abelow, jnk, futures accounts, vip program, futures firms, missing customer, corzine said",59,2011-10,2011-12,2,2
478,"syncora, kevyn orr, kevyn, manager kevyn, detroit bankruptcy, mr orr, emergency manager, itr, detroit emergency, rural metro, detroit debt, genesee county, detroit schools, unkovic, plum island",147,2011-10,2014-09,7,7
479,"kikukawa, aij, mr woodford, takayama, woodford said, corp ocpny, olympus executives, olympus said, olympus board, olympus shares, ocpny, tokyo olympus, michael woodford, olympus spokesman, cameras medical",83,2011-10,2012-02,4,4
480,"mr sandusky, second mile, mr paterno, mr spanier, mcqueary, spanier, paterno, sandusky, constand, freeh report, ms constand, jerry sandusky, backpage, farenthold, graham spanier",357,2011-11,2020-02,12,12
481,"atlas mara, bhattal, rynbeck, mr dodig, dodig, bcs 88, executive antony, antony jenkins, gulliver said, jotwani, cybg, mr gulliver, mr halford, fixed pay, bausano",155,2012-01,2016-02,5,5
482,"romney bain, mr romney, bain investment, romney record, bain invested, romney, mr gingrich, romney private, restore future, time bain, bain took, gingrich, obama campaign, mr booker, romney campaign",53,2012-01,2012-05,2,2
483,"milliken, dietderich, said kodak, kodak, invented digital, like kodak, say kodak, kodak sued, kodak bankruptcy, karlgaard, aapl 14, kodak patent, patent portfolio, mr karlgaard, digital patents",17,2012-01,2012-01,1,1
484,"fb 58, sponsored stories, ebersman, systrom, facebook ipo, filecoin, facebook shares, magicjack, mr ebersman, facebook stock, shoot note, history track, omgpop, zynga znga, znga",722,2012-02,2017-08,16,17
485,"spicejet, mallya, india 532617, kingfisher airlines, mr mallya, jet airways, etihad, tradeplace, indian carriers, minister ajit, 532617, dreamliner planes, airasia, ub group, air india",227,2012-02,2013-05,7,7
486,"mr puigdemont, bankia, puigdemont, catalunya banc, mr rajoy, guindos said, guindos, mr guindos, sareb, 2015 spain, rajoy, frob, mr mas, montoro, cospedal",771,2012-04,2017-10,21,22
487,"mr shinseki, mr petraeus, ms broadwell, gen allen, shinseki, broadwell, phoenix va, hord, shinseki said, petzel, scheduling procedures, ms lerner, paula broadwell, problems va, ms pierson",398,2012-04,2014-12,9,9
488,"jos bank, men wearhouse, wearhouse, coty, amylin, national interstate, avon board, eddie bauer, said coty, jos, door beauty, joh benckiser, retailer eddie, cvr, coty said",65,2012-04,2014-02,3,3
489,"mr mcclendon, chk 24, mcclendon, mcclendon agreed, chesapeake said, chesapeake shares, chesapeake stock, agrium, chesapeake board, year chesapeake, executive aubrey, aubrey mcclendon, chesapeake, cvr, chesapeake mr",54,2012-05,2013-03,2,2
490,"wsjsmallbiz, twitter wsjsmallbiz, shoot note, comments shoot, entrepreneur com, follow wsjsmallbiz, wsjsmallbiz twitter, reading today, ms pao, today add, mentors say, miss today, note follow, mashable com, com reading",610,2012-05,2015-06,18,19
491,"teza, knight shares, trades knight, mr tilly, ndaq 00, knight capital, like knight, knight board, mr concannon, knight market, orders knight, hft, thomas joyce, winklevoss, trading glitches",68,2012-08,2017-03,2,2
492,"speizer, 2023 bond, gmt new, april 2023, corporate dealing, strategist imre, dealing manager, imre speizer, ended basis, chris hunter, said kiwi, hindley, nzd, bnz, rba",421,2012-08,2014-07,13,17
493,"covers main, main talking, singapore hot, americas dj, rogow assistant, produced wall, editor americas, baskin assistant, service jointly, dj fx, assistant news, fx trader, trader foreign, affecting foreign, meeting involving",282,2012-08,2013-08,13,13
494,"red wing, outbox, busque, aibos, kidney injury, christodoulou, unbox, ai business, acute kidney, quantum computing, read depth, datarobot, dr greenberg, cogito, mr kurian",157,2012-08,2019-07,6,6
495,"samsom, ukip, mr rutte, rutte, mr roemer, urpilainen, sinn féin, féin, mr wilders, wilders, tns nipo, ms le, mr farage, days 400, mcconville",76,2012-09,2014-05,2,2
496,"advisory community, column allows, voices occasional, issues advisory, managers address, reached 212, occasional column, adviser page, visit wealth, decanting, spousal benefit, rias, adviser client, 2056, advisers build",1763,2012-10,2016-05,38,46
497,"1q 4q, biden campaign, gen austin, mr buttigieg, kantar cmag, qanon, biden transition, prestage, 1996 2016, virtual convention, mr biden, 4q 1q, ms tanden, stepien, ms omar",1053,2012-10,2021-11,18,19
498,"cenovus, bowland, bowland shale, cuadrilla, galuccio, mr galuccio, canpotex, nexen, northern gateway, tank cars, enbridge, girling, mr girling, crescent point, galuccio said",218,2012-11,2015-06,7,7
499,"hpq 30, vms, autonomy used, autonomy software, autonomy accounting, mike lynch, billion autonomy, autonomy business, said autonomy, accounting improprieties, ms whitman, autonomy deal, fix strategy, autonomy acquisition, lynch autonomy",15,2012-11,2012-11,1,1
500,"mr farook, farook, flag laws, ms malik, ammunition magazines, controversial american, paddock, arms central, bump stocks, danley, douglas high, stoneman douglas, capacity magazines, marjory stoneman, mr marquez",504,2012-12,2019-09,14,14
501,"dell shareholders, icahn southeastern, dell board, corporate founders, dell silver, dell special, committee dell, dell buyout, dell shares, mr dell, bid dell, dell 62, dell stock, dell 24, dell private",84,2013-02,2013-07,4,4
502,"mr einhorn, mr brittin, brittin, aapl 04, apple operations, 800 contacts, apple proposal, einhorn, gralnick, aapl 51, described apple, jessica lessin, taxes 74, vote apple, apple tax",40,2013-02,2013-05,2,2
503,"mr demetriades, laiki, cypriot banks, cyprus popular, mr anastasiades, demetriades, anastasiades, bank cyprus, nicosia, cyprus pcl, sarris, cypriots, cyprus parliament, cypriot parliament, cypriot",180,2013-03,2015-06,5,5
504,"phinney, rlx, pound feet, aventador, naturally aspirated, m6, v6, spyker, seven speed, aspirated, 500 rpm, ducati, rpm, price tested, air suspension",17,2013-03,2013-03,1,1
505,"jones gold, ounce platinum, compete yield, spot palladium, ounce spot, pays holders, yield bearing, weigh gold, david govett, peter hug, london spot, bearish gold, govett head, ounce palladium, gold pays",1177,2013-04,2017-06,34,38
506,"ldk, tepco, module shipments, eskom, terium, seele, mr terium, medupi, melted fuel, stx group, beaching, coned, reactor buildings, fuel marketing, sany",83,2013-04,2015-03,4,4
507,"rana plaza, tazreen, factories bangladesh, factory fires, little india, hm 26, bhuiyan, collapse rana, garment factories, tazreen fashions, ver di, begum, 26 ab, plaza factory, garment workers",53,2013-05,2013-12,2,2
508,"garcha, mls, mr barclay, manchester city, competitor group, reyna, america cup, kurkova, alex ferguson, prince harry, beckham, figueras, mourinho, yankees president, red bulls",28,2013-05,2013-05,1,1
509,"champlain towers, el faro, surfside, towers south, nj transit, lirr, mr morabito, faro, hurricane joaquin, condo board, urban garden, mr prieto, surfside fla, mta, braccia",248,2013-05,2021-07,11,11
510,"morcellation, cord blood, pcos, neutrinos, ivermectin, mr deaton, dr reed, kadosh, dr stern, perlstein, neutrino, body clock, riken, deaton, canker",116,2013-05,2018-06,5,5
511,"suntech, ddgs, chinese solar, mr shi, silevo, panel equipment, china solar, jinkosolar, tariffs 67, faroese, polysilicon, p3, said suntech, tariff deficit, shipping alliance",49,2013-05,2014-06,3,3
512,"clearwire, clearwire board, clearwire shareholders, mr ergen, dish offer, clearwire shares, ergen, sprint shareholders, mr claure, sprint softbank, dish 30, dish bid, sprint bid, claure, dish said",57,2013-05,2014-08,3,3
513,"mégantic, lac mégantic, mr burkhardt, tank cars, point defiance, montreal maine, maine atlantic, bakken crude, mchm, sumwalt, metro vancouver, sharp curve, duyvil, spuyten, spuyten duyvil",317,2013-07,2017-12,11,12
514,"santo international, eurofin, mr passos, santo financial, mr portas, espírito, espírito santo, passos coelho, banco espírito, passos, cavaco, cavaco silva, portas, bes, president aníbal",136,2013-07,2015-11,6,6
515,"mr ackman, trian, valeant, allergan shares, sarvary, mr sidhu, valeant mr, mr peltz, herbalife, clariant, ms kullman, mr rachesky, tempur sealy, rachesky, allergan",75,2013-08,2017-09,4,4
516,"carrier visit, suezmax, rafale, mandal, hindustan aeronautics, naval authorities, told fars, armed drones, iranian waters, exelis, shipping corp, iranian naval, adm greenert, greenert, desh",47,2013-08,2015-02,2,2
517,"attack surveillance, purpose attack, purchased shelf, farook, mr farook, targets domestic, mr ulbricht, international software, teams military, merkel cellphone, binney, writs act, rizwan farook, syed rizwan, mr snowden",360,2013-10,2016-03,13,14
518,"defense zone, comfort women, mr duterte, tpp, spratlys, defense identification, identification zone, mr abe, dash line, mr brodjonegoro, duterte, yasukuni, freedom navigation, senkaku, new zone",876,2013-10,2021-03,20,22
519,"pemex, gonzález anaya, hydrocarbons commission, cnte, lozoya, oceanografía, mr lozoya, lozoya said, coldwell said, mr coldwell, national hydrocarbons, mr hinojosa, mexichem, mr carstens, mr romer",406,2013-12,2018-07,18,18
520,"khobragade, ms devi, mr kejriwal, kejriwal, telangana, devi, aadmi, aam aadmi, devyani, mr modi, section 377, delhi police, strip searched, dhaka, deputy consul",32,2013-12,2014-02,2,2
521,"mr wildstein, wildstein, mr baroni, percoco, sokolich, baroni, lane closures, mr stepien, renna, bridge scandal, stepien, mr critchley, bridget kelly, critchley, david wildstein",509,2014-01,2018-01,19,19
522,"mr umpleby, umpleby, intermodal revenue, revenue consumed, consumed operating, operating ratio, coal volumes, cenovus, squires said, movement freight, southern reported, optim, norfolk southern, canadian pacific, kemper county",397,2014-01,2020-02,14,15
523,"mchm, pph, freedom industries, crude mchm, hoosick falls, rock sioux, pfoa, hoosick, gary southern, mr southern, virginia american, cerf said, lead contamination, flint water, standing rock",96,2014-01,2016-12,4,4
524,"champlain towers, zarrab, surfside, mr zarrab, prepa, towers south, oso, burkett said, kilauea, hoboken terminal, satellite tuesday, katumbi, champlain, surfside fla, nj transit",374,2014-01,2021-06,12,12
525,"coincheck, mt gox, karpelès, gox, bitcoin futures, mr karpelès, defi, coin offerings, litecoin, dogecoin, xrp, initial coin, shrem, tezos, launch bitcoin",345,2014-02,2021-06,11,11
526,"divorce deal, brexit party, brexit deal, anti brexit, article 50, mr corbyn, mr farage, hard border, border ireland, ms leadsom, deal brexit, brexiteers, leadsom, corbyn, 2016 referendum",2092,2014-03,2021-04,58,64
527,"debaltseve, mr poroshenko, naftogaz, prodan, south stream, mr firtash, mariupol, poroshenko, firtash, yatsenyuk, klimkin, flows ukraine, luhansk, belaruskali, mr timchenko",635,2014-03,2021-11,15,18
528,"ryuk, equifax said, equifax, equifax breach, said equifax, breach equifax, trustwave, sally beauty, transunion experian, mandiant, monitoring identity, equifax hack, efx, equifax efx, charnock",166,2014-03,2019-07,6,6
529,"sewol, ansan, joon hyuk, ferry disaster, ferry sinking, ms park, mr fowle, korean ferry, seventh fleet, sinking sewol, jeju, worst maritime, missing sailors, hong won, maritime enforcement",110,2014-04,2017-08,4,5
530,"evergrande, sunac, egrnf, china evergrande, fantasia, evergrande property, evergrande group, group egrnf, contracted sales, modern land, evergrande said, chinese developers, evergrande debt, said evergrande, yirendai",149,2014-04,2021-10,5,5
531,"wh group, tnuva, buy smithfield, wh, shuanghui, cdh, bought smithfield, firm cdh, known shuanghui, cdh investments, 03 45, cofco, bright food, shuanghui international, smithfield",17,2014-04,2014-04,1,1
532,"bnpqy 22, chodron, chodron courcel, courcel, mr bonnafé, mr prot, bonnafé, prot, espírito santo, espírito, banque privée, oak finance, billion plead, miami bank, dollar clearing",48,2014-06,2014-09,2,2
533,"mr ossoff, mr youngkin, mr gianforte, youngkin, ossoff, hyde smith, stefanowski, ms tanden, mr brat, ms cheney, gianforte, mr stefanowski, karen handel, tanden, tanden nomination",1380,2014-06,2021-11,31,35
534,"ornskov, abbvie, inversions, mr ornskov, inversion deals, pfizer allergan, inverted companies, ornskov said, abbvie said, tax inversions, anti inversion, earnings stripping, based allergan, corporate inversions, allergan",108,2014-06,2016-04,5,5
535,"hillshire, bid hillshire, keurig, hillshire said, hillshire brands, wish bone, tsn 40, heinold, sysco chief, pinnacle foods, jimmy dean, tyson pilgrim, cytosport, buy pinnacle, maker jimmy",33,2014-06,2014-08,2,2
536,"servello, dr shulkin, gen hyten, oco, shulkin, dr jackson, dr murthy, hyten, weahkee, mr esper, mr puzder, rosekind, gop budget, puzder, mr wilkie",196,2014-07,2019-07,10,10
537,"retaliation western, faroe islands, exports russia, faroe, food ban, compensate farmers, moscow retaliation, moscow ban, norwegian salmon, food exports, pork fruit, sovecon, role ukraine, russian customs, russia import",20,2014-08,2014-08,1,1
538,"altaba, lufax, suning, meituan, toutiao, alibaba shares, ticket monster, cainiao, alipay, malakoff, hna, alibaba health, xingtai, didi, didi kuaidi",354,2014-09,2021-06,13,13
539,"gross departure, nextshares, pimco total, pimco executives, global unconstrained, ivascyn, pimco funds, unconstrained bond, mr ivascyn, gross janus, mr gross, janus mr, rival janus, horbach, billion pimco",98,2014-09,2016-07,4,4
540,"iex, pound fall, fall pound, sterling fall, gbp usd, article 50, gbp, hard brexit, remain camp, brexit vote, remain vote, pound depreciation, said pound, eu pound, brexit negotiations",300,2014-09,2017-11,8,10
541,"dr spencer, dr fauci, ebola patients, birx, hickox, dr birx, ebola stricken, dr kadlec, ebola patient, hopkins data, fauci, guinea liberia, liberia sierra, ebola treatment, suspected probable",694,2014-10,2020-10,10,16
542,"stada, kuka, midea, tlg, barclays africa, scout24, ck hutchison, active ownership, wmf, zalando, o3b, sanitec, hella, oci, midea group",109,2014-10,2016-05,3,3
543,"beps, ireland recoup, tax rulings, taxes apple, 1991 2007, mr kerviel, apple ireland, lemaire, privacy regulators, tax arrangements, european profits, ms vestager, luxembourg tax, vestager, privacy shield",62,2014-10,2016-09,4,4
544,"kinh, yildiz, yildiz holding, united biscuits, bushmills, mooncakes, yildiz said, mondelez, dean deluca, mondelez said, commercial income, sold turkey, don julio, reynolds group, hermès",32,2014-11,2014-12,2,2
545,"rcs capital, american realty, mr schorsch, realty capital, schorsch, rcs, mr erbey, mr leyne, erbey, capital properties, leyne, ocwen, mr litt, associated estates, york reit",39,2014-11,2014-12,2,2
546,"mr levandowski, uberpop, levandowski, mr kalanick, uberchina, liss riordan, kalanick, ms liss, rigetti, uber said, didi, sued uber, waymo, uberpop service, uber board",520,2014-12,2020-08,23,23
547,"continues tepid, scours world, strategy dispose, congolese rebel, congo officials, industry crafting, leadership auto, banker state, crafting framework, bet singapore, bloc try, rankings china, executive delayed, participated antigovernment, served macadamia",15,2014-12,2014-12,1,1
548,"houthis, mr hadi, mr khashoggi, houthi, khashoggi killed, rabbo mansour, khashoggi death, president abed, mansour hadi, abed rabbo, rabbo, khashoggi, bin nayef, king salman, saudi consulate",370,2015-01,2019-01,10,13
549,"fxcm, nfa, fxcm said, leucadia, surge swiss, nfa said, stop reining, hard swiss, retail foreign, said fxcm, futures association, percentage trade, drew niv, firm leucadia, overall bet",17,2015-01,2015-01,1,1
550,"istana, singapore general, lungu, lee led, singapore current, 1990 left, mr lungu, parliament house, kuan yew, lee kuan, loong mr, body lie, led southeast, transforming small, level advisory",17,2015-03,2015-03,1,1
551,"díaz canel, canel, mr guzmán, guzmán, raúl castro, nisman, president raúl, francis visit, arche, mr nisman, pope francis, mas colell, colell, old havana, pope scheduled",264,2015-04,2021-10,8,8
552,"skirball, pfoa, fort mcmurray, pfas, hermine, butte county, goodenough, notley, natural pool, 405 500, mcmurray, mr angelle, angelle, california fires, hoosick falls",402,2015-04,2021-10,15,15
553,"eephillips_wsj follow, eephillips_wsj, brianjbaskin, paulpage follow, team brianjbaskin, follow paulpage, entire wsj, wsj logistics, report erica, follow entire, subscribe email, logistics report, click subscribe, page deputy, american shipper",1322,2015-05,2021-10,37,45
554,"workers aid, usmca, mrs capito, taa, worker aid, workers assistance, seade, mrs pelosi, voted fast, voted workers, vote fast, agoa, fees electric, term highway, mr lighthizer",199,2015-06,2021-06,8,8
